text_clean,label
"Moderna, Inc.: Moderna Receives Refusal-to-File Letter from the U.S. Food and Drug Administration for Its Investigational Seasonal Influenza Vaccine, mRNA-1010 Refusal to review the submission is inconsistent with feedback at pre-Phase 3 and pre-submission consultations; Moderna has requested a Type A meeting to understand the path forwardmRNA-1010 has been submitted Refusal to review the submission is inconsistent with feedback at pre-Phase 3 and pre-submission consultations; Moderna has requested a Type A meeting to understand the path forward mRNA-1010 has been submitted and accepted for review in the EU, Cana... [9563 chars]",0
"Moderna says US FDA refuses to review its influenza vaccine Moderna said on Tuesday the U.S. Food and Drug Administration will not review its approval application for its influenza vaccine, sending shares of the company down 8% in aftermarket trading. The FDA in its letter said the company's choice to compare mRNA-1010 to an already licensed standard-dose seasonal influenza was the sole reason for the refusal to initiate the review of Moderna's application. Sign up here. Specifically, the letter c... [610 chars]",-1
"FDA refuses to review Moderna’s influenza vaccine The decision could raise concerns about the agency’s posture toward vaccines and drug approvals The Food and Drug Administration refused to review Moderna’s application for a new influenza vaccine, the company said Tuesday, a surprise decision that could raise concerns about the agency’s posture toward drug companies and the Trump administratio... [617 chars]",-1
"Antigen flexibility supports the avidity of hemagglutinin-specific antibodies at low antigen densities Author summary Influenza viruses package high densities of the surface protein hemagglutinin (HA) into the viral membrane during assembly. This promotes viral attachment and entry into host cells by enabling multiple parallel interactions between viral HA and cell surface sialic acid. However, high densities of HA on the viral surface may also increase viral susceptibility to antibodies whose avidity is enhanced by the availability of multiple HA binding partners. We examined how the density of HA on the viral surface influences the binding of bivalent IgG antibodies that depend on engaging multiple HAs for robust attachment. Using fluorescence-based measurements on authentic and synthetic viruses, we find that reducing HA densities to 10% of their natural levels is not sufficient to disrupt antibody avidity. Additionally, we find that flexibility of the HA anchor may facilitate bivalent antibody binding by allowing HA to tilt relative to the membrane. These findings highlight how both the organization and dynamics of viral surface proteins can influence immune recognition and may inform strategies for antigen presentation in vaccine design. Introduction Influenza A viruses (IAVs) cause seasonal epidemics and occasional pandemics with global mortality in the hundreds of thousands to millions each year [1–4]. Influenza virions are covered with a dense arrangement of the spike proteins hem... [39833 chars]",0
"How the CDC prepares influenza vaccines for pandemics CDC scientists outline the comprehensive methodology involved in the development of influenza candidate vaccine viruses. Inside the rigorous, step-by-step process the CDC uses to create pandemic-ready flu vaccine viruses, long before the next global health emergency strikes. Study: Development of pre-pandemic influenza candidate vaccine viruses for use in vaccine manuf... [4577 chars]",0
"Need for including influenza vaccine in adult immunisation drive stressed Influenza vaccination is essential for the elderly to reduce healthcare costs and prevent severe respiratory infections and complications. With the elderly population in Kerala projected to rise from the present 18.7% to 23% by 2036, the State took a very important step towards adult immunisation, setting aside ₹50 crore in the latest State Budget for vaccinating the poorer sections amo... [2820 chars]",0
"Influenza and whooping cough vaccines safe in twin pregnancies Women who receive the influenza or whooping cough vaccine during a twin pregnancy do not face a higher risk of birth complications, University of Queensland researchers have found. The study—which showed 72% of women pregnant with twins were unvaccinated against influenza and whooping cough—has found the vaccines are safe and do not increase the risk of preterm birth, stillbirth or small-for-gestational-age infants. The study is published in the BJOG: An International Journal of Obstetrics & Gynaecology. Women who receive the influenza or whooping cough vaccine during a twin pregnancy do not face a higher risk of birth complications, University of Queensland researchers have found. The study—which showed 72% of women pregnant with twins were unvaccin... [2908 chars]",0
"Vaxcyte Advances Adult and Infant Programs for VAX-31, a Potential Best-in-Class, Next-Generation Pneumococcal Conjugate Vaccine VAX-31 Adult Indication: Vaxcyte Doses First Participants in Phase 3 Study Evaluating Concomitant Administration of VAX-31 and Seasonal Influenza Vaccine (OPUS-2) and Expects to Initiate Phase 3 Study in Adults Previously Vaccinated with Pneumococcal Vaccines (OPUS-3) in First Quarter of 2026 VAX-31 Adult Indication: Vaxcyte Doses First Participants in Phase 3 Study Evaluating Concomitant Administration of VAX-31 and Seasonal Influenza Vaccine (OPUS-2) and Expects to Initiate Phase 3 Study in Adults Previously Vaccinated with Pneumococcal... [20580 chars]",0
"Vaxcyte Advances Adult and Infant Programs for VAX-31, a VAX-31 Adult Indication: Vaxcyte Doses First Participants in Phase 3 Study Evaluating Concomitant Administration of VAX-31 and Seasonal Influenza Vaccine... VAX-31 Adult Indication: Vaxcyte Doses First Participants in Phase 3 Study Evaluating Concomitant Administration of VAX-31 and Seasonal Influenza Vaccine (OPUS-2) and Expects to Initiate Phase 3 Study in Adults Previously Vaccinated with Pneumococcal... [20584 chars]",0
"Four US childhood vaccine recommendations: How have they changed? The Trump administration has rolled back decades-old guidance recommending routine childhood vaccination against influenza and three other infectious diseases, saying their use should instead be decided between parents and healthcare providers. Jan 22 (Reuters) - The Trump administration has rolled back decades-old guidance recommending routine childhood vaccination against influenza and three other infectious diseases, saying their use should instead be decided between parents and healthca... [5009 chars]",0
"How four US childhood vaccine recommendations have changed The Trump administration has rolled back decades-old guidance recommending routine childhood vaccination against influenza and three other infectious diseases, saying their use should instead be... Trader This super rating is the result of a weighted average of the rankings based on the following ratings: Global Valuation (Composite), EPS Revisions (4 months), and Visibility (Composite). We recommend that you carefully review the associated des... [1103 chars]",0
"Heidi Stevens: Stripping science from vaccine schedule chips away the American Dream of a better future for our children Now, under a dramatic overhaul of the childhood vaccine schedule, the CDC will no longer recommend universal vaccination against meningitis, nor against rotavirus, hepatitis A or influenza. By Heidi Stevens, Tribune News Service In February 2011, I was hospitalized with meningitis. It was scary and painful and it left me with lasting heart damage — a pericardial effusion, specifically, which means there’s a sac of fluid around my heart.... [4749 chars]",0
"Travelling to the Olympics? How visitors can stay healthy during the Milan-Cortina games From flu vaccination to food safety: health tips to have a safe stay in Italy during the Olympic Games The Winter Olympics 2026 kicked off in Milan and Cortina. From 6 to 22 February, thousands of visitors from around the world will travel to Italy to cheer on their teams. As crowds gather, experts remind travellers to take a few health precautions to... [2221 chars]",0
"Why aren't more older adults getting flu or COVID-19 shots? This winter's brutal flu season isn't over, and COVID-19 cases have risen recently too. But a new poll taken in recent weeks shows that vaccination against both viruses lags among people 50 and over, and the national survey reveals key reasons why. This winter's brutal flu season isn't over, and COVID-19 cases have risen recently too. But a new poll taken in recent weeks shows that vaccination against both viruses lags among people 50 and over, and the national survey reveals key reasons why. I... [7676 chars]",0
"Poll: Many adults over 50 skip flu and COVID vaccines This winter's brutal flu season isn't over, and COVID-19 cases have risen recently too. But a new poll taken in recent weeks shows that vaccination against both viruses lags among people 50 and over, and the national survey reveals key reasons why. This winter's brutal flu season isn't over, and COVID-19 cases have risen recently too. But a new poll taken in recent weeks shows that vaccination against both viruses lags among people 50 and over, and the national survey reveals key reasons why. I... [8160 chars]",0
"Flu Outbreak Turns Deadly: 52 US Children Dead, Unvaccinated at Risk At least 52 children have died from the flu in the US this season, with over 90 per cent unvaccinated, according to the CDC. Flu cases are rising again, driven mainly by H3N2. Pediatric hospitalizations are at a 15-year high, as falling vaccination rates raise concern ahead of the season’s peak. , Health, Times Now Flu Outbreak Turns Deadly: 52 US Children Dead, Unvaccinated at Risk At least 52 children have died of the flu so far this season, with over 90 per cent not receiving the flu shots, the Centers for Disease Control and Prevention has reported. “We are... [3218 chars]",-1
"Alarm raised over vaccination rates in twin pregnancy Pregnant women expecting twins are being encouraged to get the flu and whooping cough vaccines as they do not increase the risk of birth complications. Women pregnant with twins are being urged to take up vaccinations for whooping cough and influenza, with assurances they won't lead to higher risks of birth complications. Vaccinations during pregnancy can help protect babies once they are born and m... [2984 chars]",0
"Alarm raised over vaccination rates in twin pregnancy Pregnant women expecting twins are being encouraged to get the flu and whooping cough vaccines as they do... More than 70 per cent of women carrying twins are not vaccinated against whooping cough or the flu. Photo: Jane Dempster/AAP PHOTOS Women pregnant with twins are being urged to take up vaccinations for whooping cough and influenza, with assurances th... [5539 chars]",0
"Healthy teens are dying from the flu. Families urge vaccination. If you think only the elderly die from flu, think again. These families share stories of losing their 16-year-old loved ones to the virus. Destiny Mojica always had a smile on her face. She loved baking, had a soft spot for animals and could often be found perfecting her makeup and nails. Though she could be shy at first, she enjoyed helping others and her radiant personality shined onc... [7007 chars]",0
"Flu vaccination rates lag in Hong Kong as winter peak nears, expert warns Expert David Hui reminds public to get vaccinated ahead of Lunar New Year. Hong Kong’s flu vaccination rates among most age groups are below the 70 per cent threshold needed for herd immunity even as the winter influenza season approaches, a leading government medical adviser has warned. Professor David Hui Shu-cheong, chai... [1079 chars]",0
"Heart Disease Deaths Drop 2.7% But Remain Top Cause Of Death In US Other public health news is on measles in Utah, flu vaccination rates among older Americans, Robert Kennedy Jr.'s national “Take Back Your Health” tour, and more. Other public health news is on measles in Utah, flu vaccination rates among older Americans, Robert Kennedy Jr.'s national “Take Back Your Health” tour, and more. ABC News: Heart Disease Fatalities Drop But Are Still Leading Cause Of Death In The US:... [3448 chars]",-1
"Leicester way behind national average for flu vaccinations as 'atrociously bad' figures revealed Just 59.7 per cent of residents aged 65 and over received a flu vaccination Just 59.7 per cent of residents aged 65 and over received a flu vaccination Leicester is falling significantly behind the rest of the country on flu vaccination rates, according to latest figures, with one councillor labelling the situation as “atroc... [2470 chars]",0
"Why flu vaccination matters for pregnant women: Protecting two lives at once One of the most underestimated health risks for expectant mothers is seasonal influenza, or Flu. “A woman’s body responds differently to infections du. One of the most underestimated health risks for expectant mothers is seasonal influenza, or Flu. “A woman’s body responds differently to infections during pregnancy. If a pregnant woman gets the flu, she is at a higher risk of developing complication... [4248 chars]",0
"NC health experts urge vaccination following flu-related deaths Flu in NC is widespread right now, and state health officials say they’ve seen an uptick in flu-related deaths in the first two weeks of January. You probably know someone who’s gotten sick since the holiday season in December. Flu in North Carolina is widespread right now, and state health officials say they’ve seen a significant uptick in flu-related deaths in the first two weeks of January.... [2588 chars]",-1
"Why flu shots matter in polluted cities: Dr Randeep Guleria at Pollution Ka Solution Conclave At India TV's Pollution Ka Solution Conclave, Dr Randeep Guleria explains why pollution is now a health emergency. From indoor exercise and air purifiers to adult vaccination and lung cancer risk, here's what truly helps protect lungs in high-AQI cities. New Delhi: At India TV’s Pollution Ka Solution Conclave in New Delhi, one message landed with the force of a deep breath in clean air: Pollution is no longer just an environmental crisis; it is a full-blown health emergency. Addressing the audience, ... [5228 chars]",1
"With flu ‘very high’ statewide, Springfield officials cite low vaccination rates Four children have died of the flu in the eastern part of the state. SPRINGFIELD – With rates of flu statewide listed as “very high,” city officials issued concerns this week about the low vaccination rate across Hampden County. This season a total of 66 people statewide have died from the flu, including four children... [2152 chars]",0
"Flu cases decline in London-area, data suggest the worst may be over The decline could continue with good hand hygiene, staying home when sick and vaccination, an MLHU physician said. Article content After a respiratory season that began with a surge in influenza cases, the Middlesex-London Health Unit says provincial projections indicate the worst of this year’s flu infections may be over. THIS CONTENT IS RESERVED FOR SUBSCRIBERS... [4534 chars]",0
"Flu cases are surging across Mass. Have you gotten sick? As hospitalizations climb and Boston opens free vaccination clinics, we want to hear how this flu season is affecting you. As hospitalizations climb and Boston opens free vaccination clinics, we want to hear how this flu season is affecting you. Flu cases are surging across Massachusetts — and the spike has been fast and severe. State health officials say flu activity ha... [2056 chars]",0
"Hajj pilgrims to be vaccinated through 80 centres Pilgrims intending to perform the Holy Hajj this year are to be vaccinated against meningitis and influenza through 80 vaccination centres in the country under the government initiative, an official statement said here on Sunday. “The religious affairs ministry today... Pilgrims intending to perform the Holy Hajj this year are to be vaccinated against meningitis and influenza through 80 vaccination centres in the country under the government initiative, an official statement said here on Sunday. “The religious affai... [1380 chars]",0
"Pregnant woman feared she'd never walk again after paralysis followed flu jab Jade was left only able to move her head, couldn't feel her baby as was told she may need an emergency C-section Jade was left only able to move her head, couldn't feel her baby as was told she may need an emergency C-section A pregnant mum feared she'd never be able to hold her baby or walk again when she was left paralysed after having her flu jab. Jade Warei... [6367 chars]",-1
"The flu is everywhere. So why aren’t Canadians getting vaccinated for viral illnesses? Despite overwhelming research showing that flu vaccines keep people out of hospital, fewer Canadians are getting vaccinated. Trust isn’t the only factor keeping people from getting the jab. The death of Prashant Sreekumar made headlines across Canada when the 43-year-old father of three died in the emergency room of Edmonton’s Grey Nuns hospital after waiting for eight hours with chest pains. Recently, there have been other reports of p... [5201 chars]",-1
"Full list of people who can get free flu jab as virus continues Influenza cases are surging throughout the UK with the majority of infections linked to an emerging strain as health professionals urge eligible groups to get vaccinated Influenza cases are surging throughout the UK with the majority of infections linked to an emerging strain as health professionals urge eligible groups to get vaccinated Influenza cases are soaring across the UK, with most infections attributed to th... [3298 chars]",0
"Six people eligible for free flu jab following new strain A wide variety of people could be eligible for a free flu jab to help protect against an emerging strain, putting pressure on some health services Flu cases are rising across the UK, with most infections attributed to the emerging H3N2 strain - also referred to as subclade k. Latest figures from the UK Health Security Agency (UKHSA) reveal that flu transmission has now hit 'medium' levels of ac... [4005 chars]",0
"Children's flu jab uptake in North West hits worrying low, figures show Those eligible have been urged to 'protect themselves' and get vaccinated this winter Those eligible have been urged to 'protect themselves' and get vaccinated this winter The North West has some of the lowest flu vaccination rates among children in England, according to figures by the UK Health Security Agency (UKHSA). It comes has h... [3889 chars]",0
